nu-2305	False	[N(8.000000)[u'8']]	[S[u'none']]
nu-2306	False	[S[u'vickers armstrong']]	[S[u'[]']]
nu-2307	True	[S[u'aandaal']]	[S[u'aandaal']]
nu-2308	True	[S[u'olena fedorova']]	[S[u'olena fedorova']]
nu-2309	True	[N(5.000000)[u'5']]	[N(5.000000)[u'5']]
nu-2310	True	[S[u'thailand']]	[S[u'thailand']]
nu-2311	True	[S[u'fk radnicki nis']]	[S[u'fk radnicki nis']]
nu-2312	True	[S[u'cataraqui town centre st. lawrence college']]	[S[u'cataraqui town centre st. lawrence college']]
nu-2313	True	[S[u'pakistan']]	[S[u'pakistan']]
nu-2314	False	[S[u'rozok']]	[S[u'stuzica / bukovske vrchy']]
nu-2315	True	[S[u'first kiss']]	[S[u'first kiss']]
nu-2316	True	[S[u'alain prost']]	[S[u'alain prost']]
nu-2317	False	[N(1.000000)[u'1']]	[S[u'none']]
nu-2318	True	[N(11.000000)[u'11']]	[N(11.000000)[u'11']]
nu-2319	False	[N(1.000000)[u'1']]	[N(2.000000)[u'2']]
nu-2320	True	[S[u'young guns']]	[S[u'young guns']]
nu-2321	False	[S[u'orrin hatch']]	[S[u'tom carper']]
nu-2322	False	[N(6.000000)[u'6']]	[N(4.000000)[u'4']]
nu-2323	False	[S[u'california']]	[S[u'none']]
nu-2324	True	[S[u'united states']]	[S[u'united states']]
nu-2325	False	[S[u'ninas mal']]	[S[u'[]']]
nu-2326	True	[S[u'indonesia']]	[S[u'indonesia']]
nu-2327	True	[S[u'los angeles, ca']]	[S[u'los angeles, ca']]
nu-2328	False	[N(10.000000)[u'10']]	[N(0.000000)[u'0']]
nu-2329	False	[N(6.000000)[u'6']]	[N(10.000000)[u'10']]
nu-2330	False	[N(13.000000)[u'13']]	[N(-1926.000000)[u'-1926']]
nu-2331	False	[S[u'mci d4500']]	[S[u'd60']]
nu-2332	False	[S[u'sharp']]	[S[u'olney, sharp']]
nu-2333	False	[S[u'maghreb']]	[S[u'north america']]
nu-2334	True	[N(2008.000000)[u'2008']]	[N(2008.000000)[u'2008']]
nu-2335	True	[S[u'colorado state']]	[S[u'colorado state']]
nu-2336	False	[S[u'japan']]	[S[u'tokyo, japan']]
nu-2337	False	[S[u'20 km walk']]	[S[u'[]']]
nu-2338	True	[S[u'alain prost']]	[S[u'alain prost']]
nu-2339	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-2340	False	[N(2.000000)[u'2']]	[N(1.000000)[u'1']]
nu-2341	False	[N(2.000000)[u'2']]	[N(1.000000)[u'1']]
nu-2342	False	[N(25.000000)[u'25']]	[N(29.000000)[u'29']]
nu-2343	True	[N(33.000000)[u'33']]	[N(33.000000)[u'33']]
nu-2344	True	[S[u'erik oostweegel']]	[S[u'erik oostweegel']]
nu-2345	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-2346	False	[S[u'hedrick']]	[N(4.000000)[u'4']]
nu-2347	True	[N(24.000000)[u'24']]	[N(24.000000)[u'24']]
nu-2348	False	[S[u'1943/44']]	[S[u'none']]
nu-2349	True	[S[u'nokia']]	[S[u'nokia']]
nu-2350	False	[N(89000.000000)[u'89000']]	[S[u'89 000']]
nu-2351	False	[N(4.000000)[u'4']]	[N(8.000000)[u'8']]
nu-2352	True	[N(17.000000)[u'17']]	[N(17.000000)[u'17']]
nu-2353	True	[N(25.000000)[u'25']]	[N(25.000000)[u'25']]
nu-2354	False	[S[u'harbor freeway']]	[S[u'[]']]
nu-2355	True	[N(20.000000)[u'20']]	[N(20.000000)[u'20']]
nu-2356	True	[N(6.000000)[u'6']]	[N(6.000000)[u'6']]
nu-2357	False	[S[u'el salvador'], S[u'jamaica']]	[S[u'jamaica']]
nu-2358	False	[S[u'thanks to you']]	[S[u'\\he\'s gonna take you home\\""']]
nu-2359	False	[S[u'less']]	[S[u'none']]
nu-2360	False	[S[u'adam to noah 5:1 - 32']]	[S[u'[]']]
nu-2361	False	[N(3.500000)[u'3.5']]	[S[u'none']]
nu-2362	False	[N(13.500000)[u'13.5'], N(13.900000)[u'13.9'], N(13.800000)[u'13.8']]	[N(13.500000)[u'13.5']]
nu-2363	True	[N(22.000000)[u'22']]	[N(22.000000)[u'22']]
nu-2364	True	[N(9.000000)[u'9']]	[N(9.000000)[u'9']]
nu-2365	False	[N(2.000000)[u'2']]	[N(3.000000)[u'3']]
nu-2366	False	[S[u'eliezer halfin']]	[S[u'[]']]
nu-2367	False	[N(1.000000)[u'1']]	[S[u'none']]
nu-2368	False	[N(8.000000)[u'8']]	[N(9.000000)[u'9']]
nu-2369	False	[N(2001.000000)[u'2001'], N(2002.000000)[u'2002'], N(2003.000000)[u'2003']]	[N(2003.000000)[u'2003']]
nu-2370	True	[S[u'125cc']]	[S[u'125cc']]
nu-2371	False	[N(11.000000)[u'11']]	[S[u'none']]
nu-2372	True	[S[u'juan borja']]	[S[u'juan borja']]
nu-2373	False	[S[u'grand prix final']]	[S[u'[]']]
nu-2374	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-2375	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-2376	True	[S[u'professional writer winner of the nobel peace prize']]	[S[u'professional writer winner of the nobel peace prize']]
nu-2377	True	[S[u'hilton - vancouver, wa']]	[S[u'hilton - vancouver, wa']]
nu-2378	True	[N(8.000000)[u'8']]	[N(8.000000)[u'8']]
nu-2379	True	[N(5.000000)[u'5']]	[N(5.000000)[u'5']]
nu-2380	True	[D(2013,2,9)[u'9 february 2013']]	[S[u'9 february 2013']]
nu-2381	False	[N(2.000000)[u'2'], N(6.000000)[u'6']]	[S[u'none']]
nu-2382	True	[N(7.000000)[u'7']]	[N(7.000000)[u'7']]
nu-2383	False	[N(77.000000)[u'77']]	[S[u'#77 brooks racing']]
nu-2384	True	[N(4.000000)[u'4 years']]	[N(4.000000)[u'4']]
nu-2385	True	[N(11.000000)[u'11']]	[N(11.000000)[u'11']]
nu-2386	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2387	False	[S[u'china']]	[S[u'total']]
nu-2388	False	[S[u'liverpool city cup'], S[u'ajc challenge stakes'], S[u'warwick stakes']]	[S[u'ajc challenge stakes']]
nu-2389	False	[S[u'the big bully']]	[S[u'none']]
nu-2390	True	[S[u'rodolfo lavin']]	[S[u'rodolfo lavin']]
nu-2391	False	[S[u'smart guy']]	[S[u"wal-bob's"]]
nu-2392	True	[S[u'north cairns']]	[S[u'north cairns']]
nu-2393	True	[N(5.000000)[u'5']]	[N(5.000000)[u'5']]
nu-2394	False	[S[u'dams']]	[S[u'[]']]
nu-2395	False	[D(2003,12,9)[u'9 december 2003']]	[S[u'1 january 2008']]
nu-2396	False	[N(2.000000)[u'2']]	[N(5.000000)[u'5']]
nu-2397	False	[S[u'ursula aguilar']]	[S[u'[]']]
nu-2398	True	[S[u'dr abdus salam']]	[S[u'dr abdus salam']]
nu-2399	True	[S[u'rodolfo lavin']]	[S[u'rodolfo lavin']]
nu-2400	True	[N(15.000000)[u'15']]	[N(15.000000)[u'15.0']]
nu-2401	True	[S[u'ostankino tower']]	[S[u'ostankino tower']]
nu-2402	False	[S[u'andrey tereshin']]	[S[u'giulio ciotti']]
nu-2403	True	[N(11.000000)[u'11']]	[N(11.000000)[u'11']]
nu-2404	True	[S[u'rome']]	[S[u'rome']]
nu-2405	False	[S[u'yes']]	[N(0.000000)[u'0']]
nu-2406	False	[S[u'loose cannon']]	[S['']]
nu-2407	False	[N(2006.000000)[u'2006']]	[S[u'[]']]
nu-2408	False	[N(0.366000)[u'.366 seconds']]	[N(0.000000)[u'0']]
nu-2409	False	[N(2.000000)[u'2']]	[N(4.000000)[u'4']]
nu-2410	True	[N(12.000000)[u'12']]	[N(12.000000)[u'12']]
nu-2411	True	[N(6.000000)[u'6']]	[N(6.000000)[u'6']]
nu-2412	False	[N(5.000000)[u'5']]	[N(1.000000)[u'1']]
nu-2413	False	[N(2008.000000)[u'2008 beijing'], N(2012.000000)[u'2012 london'], N(2004.000000)[u'2004 athens']]	[S[u'2004 athens']]
nu-2414	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-2415	False	[S[u'ernest henry']]	[S[u'-']]
nu-2416	False	[N(4.000000)[u'4']]	[N(0.000000)[u'0']]
nu-2417	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2418	True	[N(14.000000)[u'14']]	[N(14.000000)[u'14']]
nu-2419	True	[S[u'1991/92']]	[S[u'1991/92']]
nu-2420	True	[S[u'yes']]	[S[u'yes']]
nu-2421	False	[S[u'mera juta hai japani']]	[S[u'\\o janewale\\""']]
nu-2422	True	[N(8.000000)[u'8']]	[N(8.000000)[u'8']]
nu-2423	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-2424	False	[S[u'jenness farm'], S[u'strafford county farm'], S[u'richard hayes house'], S[u'canaan chapel'], S[u'milton town house'], S[u'new durham meetinghouse and pound'], S[u'plummer homestead'], S[u'farmington town pound'], S[u'plumer-jones farm'], S[u'woodbury mill']]	[S[u'back river farm']]
nu-2425	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-2426	True	[S[u'lyle larson']]	[S[u'lyle larson']]
nu-2427	False	[N(2.000000)[u'2']]	[N(1.000000)[u'1']]
nu-2428	False	[N(73721.000000)[u'73721']]	[N(12054.000000)[u'12054']]
nu-2429	False	[S[u'dallas cowboys']]	[S[u'minnesota vikings']]
nu-2430	False	[S[u'mark blackwell']]	[S[u'gary jones']]
nu-2431	True	[S[u'fred capossela']]	[S[u'fred capossela']]
nu-2432	False	[N(2011.000000)[u'2011']]	[S[u'none']]
nu-2433	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-2434	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2435	False	[D(1961,4,22)[u'22 april 1961']]	[S[u'8 april 1961']]
nu-2436	False	[N(3.000000)[u'3']]	[N(8.000000)[u'8']]
nu-2437	True	[S[u'john george diefenbaker']]	[S[u'john george diefenbaker']]
nu-2438	False	[S[u'china pr'], S[u'chinese taipei'], S[u'macau'], S[u'korea dpr'], S[u'guam'], S[u'korea republic'], S[u'mongolia'], S[u'hong kong']]	[S[u'china pr']]
nu-2439	True	[S[u'usher']]	[S[u'usher']]
nu-2440	True	[N(1.000000)[u'1']]	[N(1.000000)[u'1']]
nu-2441	False	[S[u'no']]	[N(2.000000)[u'2']]
nu-2442	True	[N(1999.000000)[u'1999']]	[N(1999.000000)[u'1999']]
nu-2443	False	[S[u'purple']]	[S[u'none']]
nu-2444	False	[S[u'like that']]	[S[u'\\better days\\""']]
nu-2445	False	[N(13.000000)[u'13']]	[N(3.000000)[u'3']]
nu-2446	True	[S[u'elie wiesel']]	[S[u'elie wiesel']]
nu-2447	True	[S[u'anderlecht']]	[S[u'anderlecht']]
nu-2448	True	[S[u'dams']]	[S[u'dams']]
nu-2449	False	[S[u'gordana berger']]	[S[u'[]']]
nu-2450	False	[N(28.000000)[u'28']]	[S[u'launched 1989, never in service']]
nu-2451	False	[S[u'tsuruya open']]	[S[u'philip morris k.k. championship']]
nu-2452	False	[S[u'higher']]	[S[u'none']]
nu-2453	True	[S[u'mahler']]	[S[u'mahler']]
nu-2454	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4.0']]
nu-2455	False	[D(1982,10,16)[u'october 16, 1982']]	[S[u'october 31, 2002']]
nu-2456	True	[S[u'super series finals']]	[S[u'super series finals']]
nu-2457	False	[S[u'egypt']]	[S[u'tunisia']]
nu-2458	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-2459	True	[S[u'guy ligier']]	[S[u'guy ligier']]
nu-2460	True	[N(17.000000)[u'17']]	[N(17.000000)[u'17']]
nu-2461	False	[D(1994,12,11)[u'11 dec 1994']]	[S[u'29 dec 1993']]
nu-2462	False	[N(2.000000)[u'2']]	[S[u'none']]
nu-2463	True	[S[u'england']]	[S[u'england']]
nu-2464	True	[S[u'tv 10 chiapas']]	[S[u'tv 10 chiapas']]
nu-2465	True	[N(7.000000)[u'7']]	[N(7.000000)[u'7']]
nu-2466	True	[S[u'more']]	[S[u'more']]
nu-2467	False	[N(7.000000)[u'7']]	[N(0.000000)[u'0']]
nu-2468	True	[N(1.000000)[u'1']]	[N(1.000000)[u'1']]
nu-2469	False	[S[u'8:43']]	[N(0.000000)[u'0']]
nu-2470	True	[S[u'greg']]	[S[u'greg']]
nu-2471	False	[S[u'germany nicole reinhardt conny wassmuth tina dietze carolin leonhardt'], S[u'germany carolin leonhardt silke hormann franziska weber tina dietze']]	[S[u'germany nicole reinhardt conny wassmuth tina dietze carolin leonhardt']]
nu-2472	False	[N(3.000000)[u'3']]	[N(2.000000)[u'2']]
nu-2473	False	[N(2.000000)[u'2']]	[N(1.000000)[u'1']]
nu-2474	False	[S[u'no']]	[S[u'[]']]
nu-2475	True	[N(13.000000)[u'13']]	[N(13.000000)[u'13']]
nu-2476	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2477	True	[N(60.450000)[u'60.45 m']]	[S[u'60.45 m']]
nu-2478	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2479	True	[S[u'jonathon webb']]	[S[u'jonathon webb']]
nu-2480	True	[N(33.000000)[u'33']]	[N(33.000000)[u'33']]
nu-2481	True	[S[u'sylvie bernier']]	[S[u'sylvie bernier']]
nu-2482	True	[S[u'0011 1001']]	[S[u'0011 1001']]
nu-2483	False	[N(1969.000000)[u'1969']]	[S[u'[]']]
nu-2484	True	[S[u'todor yanchev']]	[S[u'todor yanchev']]
nu-2485	True	[S[u'steve schall']]	[S[u'steve schall']]
nu-2486	True	[N(6.000000)[u'6']]	[N(6.000000)[u'6']]
nu-2487	True	[N(7.000000)[u'7']]	[N(7.000000)[u'7']]
nu-2488	False	[N(1990.000000)[u'1990']]	[S[u'none']]
nu-2489	True	[S[u'buffalo bills']]	[S[u'buffalo bills']]
nu-2490	True	[S[u'drop bears']]	[S[u'drop bears']]
nu-2491	False	[S[u'ivan lendl']]	[S[u'thomas enqvist']]
nu-2492	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-2493	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2494	False	[S[u'31 years, 289 days']]	[S[u'11,611 days']]
nu-2495	True	[N(1.000000)[u'1']]	[N(1.000000)[u'1']]
nu-2496	False	[S[u'above']]	[S[u'below']]
nu-2497	False	[N(8.000000)[u'8']]	[S[u'[]']]
nu-2498	False	[S[u'henri saint cyr']]	[S[u'[]']]
nu-2499	False	[N(47.000000)[u'47']]	[N(6.000000)[u'6']]
nu-2500	False	[S[u'united states']]	[S[u'total']]
nu-2501	False	[S[u'darcy martini']]	[S[u'none']]
nu-2502	False	[S[u'china pr'], S[u'northern mariana islands'], S[u'macau'], S[u'korea dpr'], S[u'guam'], S[u'korea republic'], S[u'mongolia'], S[u'japan'], S[u'hong kong'], S[u'chinese taipei']]	[S[u'none']]
nu-2503	True	[S[u'european league']]	[S[u'european league']]
nu-2504	True	[N(8.000000)[u'8 years']]	[N(8.000000)[u'8']]
nu-2505	False	[N(9.000000)[u'9']]	[N(11.000000)[u'11']]
nu-2506	True	[S[u'independent']]	[S[u'independent']]
nu-2507	False	[N(3.000000)[u'3']]	[N(1.000000)[u'1']]
nu-2508	True	[S[u'paul tracy']]	[S[u'paul tracy']]
nu-2509	False	[S[u'cairo']]	[S[u'942,832']]
nu-2510	False	[S[u'athens airport']]	[S[u'hamden office']]
nu-2511	False	[N(120.000000)[u'120']]	[S[u'5']]
nu-2512	False	[N(4.000000)[u'4']]	[N(0.000000)[u'0']]
nu-2513	False	[S[u'half tree hollow']]	[S[u'none']]
nu-2514	False	[S[u'army of me']]	[S[u'[]']]
nu-2515	True	[S[u'germany']]	[S[u'germany']]
nu-2516	False	[N(12.000000)[u'12']]	[N(68.000000)[u'68.0']]
nu-2517	False	[S[u'issac m. scott']]	[S[u'wexford']]
nu-2518	False	[N(11.000000)[u'11']]	[N(2.000000)[u'2']]
nu-2519	False	[S[u'yes']]	[N(2012.000000)[u'2012']]
nu-2520	False	[N(922.000000)[u'922']]	[S[u'none']]
nu-2521	True	[N(25.000000)[u'25']]	[N(25.000000)[u'25.0']]
nu-2522	False	[N(16.000000)[u'16']]	[N(7.000000)[u'7']]
nu-2523	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2524	False	[N(1.000000)[u'1']]	[S[u'none']]
nu-2525	False	[N(3.000000)[u'3']]	[N(5.000000)[u'5']]
nu-2526	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-2527	False	[S[u'legion membership first mentioned by starman in justice society of america vol. 3, #6 (july 2007) and confirmed in action comics #860 (february 2008)']]	[S[u'none']]
nu-2528	False	[S[u'provident stadium']]	[S[u'dw stadium']]
nu-2529	True	[S[u'charlotte']]	[S[u'charlotte']]
nu-2530	True	[S[u'quintana roo, cancun']]	[S[u'quintana roo, cancun']]
nu-2531	True	[S[u'arjun']]	[S[u'arjun']]
nu-2532	False	[N(10.000000)[u'10']]	[N(16.000000)[u'16']]
nu-2533	False	[S[u'4x400 m relay']]	[S[u'two miles']]
nu-2534	True	[S[u'world cup']]	[S[u'world cup']]
nu-2535	True	[S[u'davis racing']]	[S[u'davis racing']]
nu-2536	True	[N(1992.000000)[u'1992']]	[N(1992.000000)[u'1992']]
nu-2537	True	[N(6.170000)[u'6.17']]	[N(6.170000)[u'6.17']]
nu-2538	False	[N(6.000000)[u'6']]	[N(7.000000)[u'7']]
nu-2539	False	[N(5.000000)[u'5']]	[N(1.000000)[u'1']]
nu-2540	False	[N(2.000000)[u'2']]	[N(0.000000)[u'0']]
nu-2541	False	[N(1.000000)[u'1']]	[N(2.000000)[u'2']]
nu-2542	True	[S[u'gl-a-3']]	[S[u'gl-a-3']]
nu-2543	False	[D(-1,10,18)[u'18 october']]	[S[u'9 august']]
nu-2544	True	[N(1962.000000)[u'1962']]	[N(1962.000000)[u'1962']]
nu-2545	False	[S[u'hunter mahan']]	[S[u'tiger woods']]
nu-2546	False	[S[u'sam renick']]	[S[u'mel allen']]
nu-2547	True	[S[u'raphael chukwu']]	[S[u'raphael chukwu']]
nu-2548	False	[S[u'cataraqui town centre st. lawrence college']]	[S[u'[]']]
nu-2549	True	[N(3.000000)[u'3 losses']]	[N(3.000000)[u'3']]
nu-2550	False	[N(27.000000)[u'27']]	[N(0.000000)[u'0']]
nu-2551	True	[S[u'philippe streiff']]	[S[u'philippe streiff']]
nu-2552	False	[S[u'sisowath monireth']]	[S[u'[]']]
nu-2553	False	[N(4.000000)[u'4']]	[N(1.000000)[u'1']]
nu-2554	True	[N(10.000000)[u'10']]	[N(10.000000)[u'10']]
nu-2555	False	[N(2010.000000)[u'2010']]	[S[u'none']]
nu-2556	False	[N(2.000000)[u'2']]	[N(3.000000)[u'3']]
nu-2557	False	[S[u'bob tway']]	[S[u'frank nobilo']]
nu-2558	False	[N(0.000000)[u'0']]	[N(3.000000)[u'3']]
nu-2559	False	[N(14.000000)[u'14 days']]	[N(12.500000)[u'12.5']]
nu-2560	False	[D(1931,10,3)[u'october 3, 1931']]	[S[u'none']]
nu-2561	True	[N(1996.000000)[u'1996']]	[N(1996.000000)[u'1996']]
nu-2562	False	[S[u'regina do santos']]	[S[u'barbara rey']]
nu-2563	False	[S[u'zhu ting']]	[S[u'-']]
nu-2564	False	[N(4.000000)[u'4 months']]	[S[u'none']]
nu-2565	False	[S[u'sackett']]	[S[u'none']]
nu-2566	False	[S[u'no']]	[S[u'[]']]
nu-2567	True	[S[u'paul stirling']]	[S[u'paul stirling']]
nu-2568	False	[N(9.000000)[u'9']]	[N(0.000000)[u'0']]
nu-2569	True	[N(18.000000)[u'18']]	[N(18.000000)[u'18']]
nu-2570	False	[S[u'skoda octavia']]	[S[u'none']]
nu-2571	True	[N(5.000000)[u'5']]	[N(5.000000)[u'5']]
nu-2572	False	[N(17.000000)[u'17']]	[N(43.000000)[u'43']]
nu-2573	False	[N(212.000000)[u'212']]	[N(70.000000)[u'70.0']]
nu-2574	True	[S[u'downhill']]	[S[u'downhill']]
nu-2575	True	[S[u'major general raza hussain']]	[S[u'major general raza hussain']]
nu-2576	True	[N(11.000000)[u'11']]	[N(11.000000)[u'11']]
nu-2577	False	[S[u'simul']]	[S[u'hopea']]
nu-2578	False	[S[u'no']]	[S[u'yes']]
nu-2579	True	[S[u'canada']]	[S[u'canada']]
nu-2580	True	[N(2009.000000)[u'2009']]	[N(2009.000000)[u'2009']]
nu-2581	True	[N(1911.000000)[u'1911']]	[N(1911.000000)[u'1911']]
nu-2582	True	[S[u'henry picard']]	[S[u'henry picard']]
nu-2583	False	[N(16.000000)[u'16']]	[N(17.000000)[u'17']]
nu-2584	True	[N(2012.000000)[u'2012']]	[N(2012.000000)[u'2012']]
nu-2585	True	[D(1972,11,11)[u'november 11, 1972']]	[S[u'november 11, 1972']]
nu-2586	False	[N(270.000000)[u'270']]	[S[u'270 spaces']]
nu-2587	False	[S[u'riverside montien hotel']]	[S[u'international convention centre']]
nu-2588	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2589	True	[S[u'+ 39.092']]	[S[u'+ 39.092']]
nu-2590	False	[N(4.000000)[u'4']]	[N(0.000000)[u'0']]
nu-2591	True	[N(1624.000000)[u'1,624']]	[S[u'1,624']]
nu-2592	True	[N(10.000000)[u'10']]	[N(10.000000)[u'10']]
nu-2593	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2594	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2595	True	[S[u'derek fisher']]	[S[u'derek fisher']]
nu-2596	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-2597	True	[N(25.000000)[u'25']]	[N(25.000000)[u'25']]
nu-2598	False	[S[u'denver']]	[S[u"queen's"]]
nu-2599	False	[S[u'class 5']]	[S[u'\xa33.00']]
nu-2600	True	[S[u'republican']]	[S[u'republican']]
nu-2601	False	[S[u'george shaw']]	[S[u'none']]
nu-2602	False	[S[u'guam']]	[S[u'total']]
nu-2603	True	[S[u'jiangsu sainty']]	[S[u'jiangsu sainty']]
nu-2604	True	[N(11.000000)[u'11']]	[N(11.000000)[u'11']]
nu-2605	False	[N(2.000000)[u'2 years']]	[N(1.000000)[u'1']]
nu-2606	False	[N(1.000000)[u'1'], N(9.000000)[u'9'], N(16.000000)[u'16'], N(17.000000)[u'17'], N(19.000000)[u'19'], N(20.000000)[u'20'], N(23.000000)[u'23'], N(24.000000)[u'24'], N(31.000000)[u'31'], N(34.000000)[u'34'], N(37.000000)[u'37'], N(38.000000)[u'38'], N(39.000000)[u'39'], N(40.000000)[u'40'], N(41.000000)[u'41'], N(42.000000)[u'42'], N(45.000000)[u'45'], N(46.000000)[u'46'], N(48.000000)[u'48'], N(55.000000)[u'55'], N(61.000000)[u'61'], N(69.000000)[u'69'], N(75.000000)[u'75'], N(82.000000)[u'82'], N(90.000000)[u'90'], N(91.000000)[u'91'], N(92.000000)[u'92']]	[N(1.000000)[u'1.0']]
nu-2607	True	[S[u'tommy sandt']]	[S[u'tommy sandt']]
nu-2608	False	[S[u'the five obstructions']]	[S[u'melancholia']]
nu-2609	True	[S[u'thomasville medical center']]	[S[u'thomasville medical center']]
nu-2610	True	[N(4.000000)[u'4']]	[N(4.000000)[u'4']]
nu-2611	True	[S[u'nieuport serial number 3958']]	[S[u'nieuport serial number 3958']]
nu-2612	False	[S[u'north hollywood']]	[S[u'canoga park']]
nu-2613	False	[S[u'provident stadium']]	[S[u'ms3 craven park']]
nu-2614	True	[N(8.000000)[u'8']]	[N(8.000000)[u'8']]
nu-2615	False	[S[u'english']]	[S[u'-']]
nu-2616	False	[N(6.000000)[u'6']]	[N(12.000000)[u'12']]
nu-2617	False	[S[u'the dam'], S[u'kk93']]	[S[u'kk93']]
nu-2618	False	[S[u'millspaps']]	[S[u'vanderbilt']]
nu-2619	False	[S[u'uholka / wide meadow']]	[S[u'svydovets']]
nu-2620	True	[N(36.000000)[u'36']]	[N(36.000000)[u'36']]
nu-2621	True	[N(12.000000)[u'12']]	[N(12.000000)[u'12']]
nu-2622	True	[N(6.000000)[u'6']]	[N(6.000000)[u'6']]
nu-2623	True	[N(2.000000)[u'2']]	[N(2.000000)[u'2']]
nu-2624	False	[N(2004.000000)[u'2004']]	[S[u'world athletics final']]
nu-2625	True	[S[u'wr']]	[S[u'wr']]
nu-2626	False	[D(1987,9,27)[u'september 27, 1987']]	[S[u'-']]
nu-2627	True	[S[u'chevrolet']]	[S[u'chevrolet']]
nu-2628	True	[S[u'greg pickett']]	[S[u'greg pickett']]
nu-2629	False	[S[u'denver broncos']]	[S[u'[]']]
nu-2630	False	[S[u'diamond sculls']]	[S[u'velarde - 2']]
nu-2631	True	[D(-1,2,16)[u'february 16']]	[S[u'february 16']]
nu-2632	False	[S[u'leander']]	[S[u'orion']]
nu-2633	False	[S[u'below']]	[S[u'[]']]
nu-2634	False	[S[u'english']]	[S[u'-']]
nu-2635	True	[S[u'ole m\xf8rk']]	[S[u'ole m\xf8rk']]
nu-2636	True	[N(15.000000)[u'15']]	[N(15.000000)[u'15']]
nu-2637	True	[S[u'colombia']]	[S[u'colombia']]
nu-2638	False	[N(3.000000)[u'3']]	[N(5.000000)[u'5']]
nu-2639	False	[N(45.900000)[u'45.9']]	[S[u'1976 1982 1988 1994 2000 2006 2012']]
nu-2640	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-2641	False	[N(4.000000)[u'4']]	[N(3.000000)[u'3']]
nu-2642	True	[N(6.000000)[u'6']]	[N(6.000000)[u'6']]
nu-2643	False	[N(11.800000)[u'11.8']]	[S[u'none']]
nu-2644	False	[D(1961,4,29)[u'29 april 1961']]	[S[u'8 april 1961']]
nu-2645	True	[N(1.000000)[u'1']]	[N(1.000000)[u'1']]
nu-2646	False	[S[u'andreas kofler']]	[S[u'none']]
nu-2647	True	[N(10.000000)[u'10']]	[N(10.000000)[u'10']]
nu-2648	True	[D(1795,2,-1)[u'february 1795']]	[S[u'february 1795']]
nu-2649	True	[S[u'second round']]	[S[u'second round']]
nu-2650	False	[S[u'yes']]	[S[u'sibiu']]
nu-2651	False	[N(18690.000000)[u'18,690']]	[S[u'none']]
nu-2652	True	[D(-1,9,11)[u'sept 11']]	[S[u'sept 11']]
nu-2653	False	[S[u'u']]	[S[u'u+007b']]
nu-2654	False	[N(80.000000)[u'80'], N(79.000000)[u'79']]	[S[u'none']]
nu-2655	False	[N(4.000000)[u'4 years']]	[S[u'none']]
nu-2656	True	[N(19.000000)[u'19']]	[N(19.000000)[u'19']]
nu-2657	False	[S[u'less']]	[S[u'[]']]
nu-2658	True	[N(25.000000)[u'25']]	[N(25.000000)[u'25']]
nu-2659	False	[S[u'haimar zubeldia'], S[u'samuel sanchez']]	[S[u'none']]
nu-2660	True	[N(3.000000)[u'3']]	[N(3.000000)[u'3']]
nu-2661	True	[S[u'pakistan']]	[S[u'pakistan']]
nu-2662	False	[S[u'less']]	[S[u'none']]
nu-2663	True	[N(5.000000)[u'5']]	[N(5.000000)[u'5']]
nu-2664	False	[N(21.000000)[u'21 days']]	[N(0.000000)[u'0']]
nu-2665	True	[S[u'jansher khan']]	[S[u'jansher khan']]
nu-2666	True	[S[u'pg7']]	[S[u'pg7']]
nu-2667	False	[S[u'1914-15']]	[S[u'[]']]
nu-2668	False	[S[u'home']]	[S[u'none']]
nu-2669	False	[N(10.000000)[u'10']]	[N(2.000000)[u'2']]
nu-2670	True	[S[u'dnipro dnipropetrovsk']]	[S[u'dnipro dnipropetrovsk']]
nu-2671	False	[S[u'no']]	[N(12.000000)[u'12']]
